Cep,Logradouro,Numero,Bairro,Cod Cidade,Cod Estado
4410040,Rua Ferrúcio Sandoli,,Americanópolis,8966,26
4410045,Via de Pedestre Afonso Buonomo,,Americanópolis,8966,26
4410046,Travessa Ferrúcio,,Americanópolis,8966,26
4410050,Travessa Washington,,Americanópolis,8966,26
4410060,Rua Ângelo Dedivitis,,Americanópolis,8966,26
4410070,Travessa Soneto do Pássaro,,Americanópolis,8966,26
4410080,Rua Comendador Artur Capodaglio,,Americanópolis,8966,26
4410085,Travessa Canto Jubilar,,Jardim Edi,8966,26
4410090,Travessa Romancinho,,Americanópolis,8966,26
4410100,Travessa Particular Alice Fortes,,Americanópolis,8966,26
4410110,Rua Doutor Rafael Parisi,,Americanópolis,8966,26
4410115,Travessa Doutor Rafael Parisi,,Americanópolis,8966,26
4410120,Travessa Fábio Carvalho da Silva,,Americanópolis,8966,26
4410130,Rua Francesco Pratella,,Americanópolis,8966,26
4410140,Rua Liberalina,,Americanópolis,8966,26
4410150,Rua Max Alvary,,Americanópolis,8966,26
4410160,Travessa Recado,,Americanópolis,8966,26
4410165,Travessa Ipê-de-Jardim,,Americanópolis,8966,26
4410170,Travessa Alfonso Leng,,Americanópolis,8966,26
4410175,Travessa São Manoel,,Americanópolis,8966,26
4410180,Travessa Canto Gregoriano,,Americanópolis,8966,26
4411000,Rua São João da Boa Vista,,Americanópolis,8966,26
4411010,Travessa Sonho do Astrólogo,,Americanópolis,8966,26
4411020,Rua Edith Mason,,Americanópolis,8966,26
4411030,Rua Giovanni Mário,,Americanópolis,8966,26
4411033,Travessa Giovanni Mario,,Americanópolis,8966,26
4411035,Travessa Mateus Babini,,Americanópolis,8966,26
4411040,Travessa Riquezas Naturais,,Americanópolis,8966,26
4411050,Rua Thomás Morley,,Americanópolis,8966,26
4411060,Rua Doutor Mulquem,,Americanópolis,8966,26
4411070,Rua Mc Connel,,Americanópolis,8966,26
4411075,Travessa Mc Connel,,Americanópolis,8966,26
4411080,Rua Adolfo Adam,,Americanópolis,8966,26
4411090,Rua Gino Marinuzzi,,Americanópolis,8966,26
4411100,Rua Maria Gay,,Americanópolis,8966,26
4411110,Rua Edoardo Mascheroni,,Americanópolis,8966,26
4411120,Rua Santa Cruz do Rio Pardo,,Americanópolis,8966,26
4411130,Travessa Sonho do Sol,,Americanópolis,8966,26
4411140,Rua Marguerita Alvarez,,Americanópolis,8966,26
4411150,Travessa Penápolis,,Americanópolis,8966,26
4411160,Rua Joaquim Theodoro Tivo,,Americanópolis,8966,26
4411170,Rua Oleoduto,,Americanópolis,8966,26
4411180,Rua Elizabeth Linley,,Americanópolis,8966,26
4411190,Rua Giúlio Neri,,Americanópolis,8966,26
4411195,Travessa Aquiles Loria,,Cidade Ademar,8966,26
4411200,Travessa Rimancete,,Americanópolis,8966,26
4411210,Travessa Recordações de Tramataia,,Americanópolis,8966,26
4411220,Rua Rubens Luccats,,Americanópolis,8966,26
4411225,Travessa Santa Bárbara,,Americanópolis,8966,26
4411230,Travessa Haroldo Barbosa,,Americanópolis,8966,26
4412000,Rua Belém do Pará,,Americanópolis,8966,26
4412010,Rua Ernesto Van Dyck,,Americanópolis,8966,26
4412020,Rua Fanny Heldy,,Americanópolis,8966,26
4412030,Passagem França,,Americanópolis,8966,26
4412040,Rua Rio Branco,,Americanópolis,8966,26
4412050,Rua Caetano Caffarelli,,Americanópolis,8966,26
4412060,Rua Ema Calve,,Americanópolis,8966,26
4412070,Rua Rio Grande do Sul,,Americanópolis,8966,26
4412080,Rua Almirante Carlos Ramos,,Americanópolis,8966,26
4412090,Rua Rio Grande do Norte,,Americanópolis,8966,26
4412100,Rua Paraíba do Sul,,Americanópolis,8966,26
4412120,Rua Marco Gagliano,,Americanópolis,8966,26
4412125,Rua do Repique,,Cidade Ademar,8966,26
4412130,Rua Eva Osten,,Americanópolis,8966,26
4412140,Rua Eugênio Gura,,Americanópolis,8966,26
4412150,Rua Poemas Murais,,Americanópolis,8966,26
4412160,Rua Maria de Rohan,,Americanópolis,8966,26
4413000,Estrada Antiga do Mar,,Jardim Sul São Paulo,8966,26
4413005,Travessa Pranto no Mar,,Jardim Sul São Paulo,8966,26
4413010,Rua Baldomero Fernandez,,Jardim Sul São Paulo,8966,26
4413015,Travessa Baldomero Fernandez,,Jardim Sul São Paulo,8966,26
4413020,Rua Urbino,,Jardim Sul São Paulo,8966,26
4413025,Travessa Urbino,,Jardim Sul São Paulo,8966,26
4413030,Rua Álvaro de Almeida,,Jardim Sul São Paulo,8966,26
4413040,Rua Ciro Alegria,,Jardim Sul São Paulo,8966,26
4413050,Rua Tiberíades,,Jardim Sul São Paulo,8966,26
4413055,Travessa Tiberíades,,Jardim Sul São Paulo,8966,26
4413060,Rua Renato Nogueira,,Jardim Sul São Paulo,8966,26
4413065,Travessa Renato Nogueira,,Jardim Sul São Paulo,8966,26
4413070,Rua Cabo Alfredo Clemente,,Jardim Sul São Paulo,8966,26
4413075,Travessa Cabo Alfredo Clemente,,Jardim Sul São Paulo,8966,26
4413080,Rua Ida Maia de Carvalho,,Jardim Sul São Paulo,8966,26
4413082,Travessa Ida Maia de Carvalho,,Jardim Sul São Paulo,8966,26
4413085,Travessa Rio Sereno,,Jardim Sul São Paulo,8966,26
4413090,Rua Belize,,Jardim Sul São Paulo,8966,26
4413100,Rua Antônio Tenreiro,,Jardim Sul São Paulo,8966,26
4413110,Travessa Barragam,,Jardim Sul São Paulo,8966,26
4413120,Avenida Ana Maria,,Jardim Sul São Paulo,8966,26
4413130,Rua Hipólito Raposo,,Jardim Sul São Paulo,8966,26
4413150,Rua Constantino Cavafi,,Jardim Sul São Paulo,8966,26
4414000,Rua Rolando Curti,,Vila Clara,8966,26
4414005,Viela Santa Margarida,,Vila Clara,8966,26
4414010,Rua Gregório Gutierres,,Vila Clara,8966,26
4414015,Travessa Gregório Gutierres,,Vila Clara,8966,26
4414020,Rua Gerona,,Vila Clara,8966,26
4414030,Rua Orvieto,,Vila Clara,8966,26
4414035,Travessa Oriveto,,Vila Clara,8966,26
4414040,Travessa Virgílio Lazari,,Vila Clara,8966,26
4414050,Travessa Santa Margarida,,Vila Clara,8966,26
4414060,Rua Paulo Fischer,,Vila Clara,8966,26
4414070,Rua Florinda Mouzo Bermudez,,Vila Clara,8966,26
4414080,Rua João Antoniazzi,,Vila Clara,8966,26
4414090,Rua Abel,,Vila Clara,8966,26
4414100,Rua Padre Manuel Godinho,,Vila Clara,8966,26
4414110,Rua MambaraÍ,,Vila Clara,8966,26
4414120,Rua Luís Maria Soares,,Vila Clara,8966,26
4414130,Travessa Alberto Purdy,,Vila Clara,8966,26
4414140,Rua Francisco Luís de Godoy,,Vila Clara,8966,26
4414150,Travessa Bianchi,,Vila Clara,8966,26
4414160,Rua Hulagu,,Vila Clara,8966,26
4414170,Rua Olivério Girondo,,Vila Clara,8966,26
4414175,Travessa Olivério Girondo,,Vila Clara,8966,26
4414180,Rua Emílio Frugoni,,Vila Clara,8966,26
4414190,Rua Manuel Teixeira Gomes,,Vila Clara,8966,26
4414200,Avenida Fulfaro,,Vila Clara,8966,26
4414210,Rua Magdeburgo,,Vila Clara,8966,26
4414220,Rua Marjorie,,Vila Clara,8966,26
4414230,Rua Arica,,Vila Clara,8966,26
4414240,Rua Antibes,,Vila Clara,8966,26
4414250,Rua Denver,,Vila Clara,8966,26
4414260,Rua Mossul,,Vila Clara,8966,26
4414270,Rua Rafaela,,Vila Clara,8966,26
4414280,Alameda Suzana,,Vila Clara,8966,26
4415000,Rua George Drosini,,Vila Capela,8966,26
4415020,Rua Abigail,,Vila Capela,8966,26
4415030,Rua Nadir Terra de Souza,,Vila Clara,8966,26
4415040,Praça Tirreno,,Vila Capela,8966,26
4415050,Rua Affonso Simão,,Vila Clara,8966,26
4415060,Rua Armando Salvador Palermo,,Vila Capela,8966,26
4415070,Rua Cremona,,Vila Capela,8966,26
4415080,Rua Duarte de Brito,,Vila Capela,8966,26
4415090,Rua Marne,,Vila Capela,8966,26
4415100,Rua Pescara,,Vila Capela,8966,26
4415110,Rua Bassano,,Vila Capela,8966,26
4415120,Rua Jutlândia,,Vila Capela,8966,26
4415130,Rua Henrique Caiado,,Vila Capela,8966,26
4415140,Rua Miguel de Guevara,,Vila Capela,8966,26
4415150,Rua Marquesas,,Vila Capela,8966,26
4415160,Rua Calamar,,Vila Capela,8966,26
4415170,Rua João Pedro Ribeiro,,Vila Capela,8966,26
4415180,Rua Merano,,Vila Capela,8966,26
4415190,Rua Acrísio,,Vila Capela,8966,26
4415200,Rua Eduardo Barrios,,Vila Capela,8966,26
4415201,Rua Fidela Campina,,Vila Clara,8966,26
4415202,Rua Henri Marechal,,Vila Clara,8966,26
4416000,Rua Francisco Alves de Azevedo,,Jardim Vilas Boas,8966,26
4416020,Rua Gomes de Amorim,,Jardim Miriam,8966,26
4416030,Rua Mogúncia,,Jardim Miriam,8966,26
4416040,Rua José Virgínio Simões,,Jardim Vilas Boas,8966,26
4416050,Rua Antônio Bispo de Souza,,Jardim Vilas Boas,8966,26
4416060,Rua Luís Stolb,,Jardim Vilas Boas,8966,26
4416070,Rua Antônio Machado Sobrinho,,Jardim Vilas Boas,8966,26
4416080,Rua José Fernandes,,Jardim Vilas Boas,8966,26
4416090,Rua João Maria Silveira Marques,,Jardim Vilas Boas,8966,26
4416100,Rua Osvaldo Pereira,,Vila Patrimonial,8966,26
4416110,Rua Manuel Lino de Paiva,,Vila Patrimonial,8966,26
4416120,Rua Walter Ferreira de Souza,,Vila Patrimonial,8966,26
4416130,Rua Olímpio José Borges,,Vila Patrimonial,8966,26
4416140,Rua Sebastião Vana,,Vila Patrimonial,8966,26
4416150,Rua Rodrigo Leme da Silva,,Vila Patrimonial,8966,26
4416160,Rua Leonel Malvezzi,,Jardim Miriam,8966,26
4416165,Rua Félix Godofredo,,Jardim Miriam,8966,26
4416170,Rua Jan Starter,,Jardim Miriam,8966,26
4416180,Rua Leopoldo Lugones,,Jardim Miriam,8966,26
4416190,Travessa João Tenerem,,Jardim Vilas Boas,8966,26
4416200,Rua Padre Antônio de Gouveia,,Jardim Miriam,8966,26
4416202,Travessa Dois,(Jardim Miriam),Jardim Miriam,8966,26
4416205,Travessa Giovanni Sabino,,Jardim Miriam,8966,26
4416220,Rua Anambé Preto,,Jardim Miriam,8966,26
4416230,Rua Eduardo Acevedo,,Jardim Miriam,8966,26
4416235,Travessa Três,(Jardim Miriam),Jardim Miriam,8966,26
4416240,Rua Maria Polidório,,Jardim Miriam,8966,26
4416250,Alameda Doutor Sílvio de Campos,,Jardim Miriam,8966,26
4416260,Praça Dina Sfat,,Jardim Miriam,8966,26
4416270,Rua Fernão da Silveira,,Jardim Miriam,8966,26
4416280,Rua Ventura Garcia Calderon,,Jardim Miriam,8966,26
4416290,Travessa Osório,,Jardim Miriam,8966,26
4416300,Rua Frederico Gamboa,,Jardim Miriam,8966,26
4416310,Rua Heriberto Frias,,Jardim Miriam,8966,26
4416320,Rua Angelina Approbato Machado,,Jardim Miriam,8966,26
4416330,Travessa Professor Dalmo Belfort de Mattos,,Jardim Miriam,8966,26
4416340,Rua Fauré da Rosa,,Jardim Miriam,8966,26
4416350,Rua Santo Agostinho,,Jardim Miriam,8966,26
4416360,Rua Dionísio Salomos,,Jardim Miriam,8966,26
4416370,Rua João Gaspar Simões,,Jardim Miriam,8966,26
4416380,Travessa Antônio Baradel,,Jardim Miriam,8966,26
4416390,Travessa Margarida Arosa,,Jardim Miriam,8966,26
4417000,Avenida Garcia de Ávila,,Jardim Miriam,8966,26
4417020,Rua Vale de Gaios,,Jardim Miriam,8966,26
4417030,Rua Vale da Vinha,,Jardim Miriam,8966,26
4417040,Rua Vale Maior,,Jardim Miriam,8966,26
4417050,Rua Adão Aranha,,Jardim Miriam,8966,26
4417060,Rua Diogo Arias,,Jardim Miriam,8966,26
4417070,Rua Salvador Faria de Albernaz,,Jardim Miriam,8966,26
4417080,Rua Tomé Andrade,,Jardim Miriam,8966,26
4417090,Praça Bacharel Fernando Braga Pereira da Rocha,,Jardim Miriam,8966,26
4417100,Rua Sebastião Afonso,,Jardim Miriam,8966,26
4417105,Rua Iracema Capellato Arruda,,Jardim Miriam,8966,26
4417110,Rua José de Afonseca,,Jardim Miriam,8966,26
4417120,Rua Constantino de Abreu,,Jardim Miriam,8966,26
4417130,Rua Francisco Rosa de Arzão,,Jardim Miriam,8966,26
4417140,Rua Vila da Ponte,,Jardim Miriam,8966,26
4417150,Rua Maria Conceição Morale Miragaia,,Jardim Miriam,8966,26
4417160,Rua Vale de Amoreira,,Jardim Miriam,8966,26
4417170,Rua Vale da Perdiz,,Jardim Miriam,8966,26
4417180,Rua Maria Luíza do Espírito Santo,,Jardim Miriam,8966,26
4417182,Travessa Maria Luisa,,Jardim Miriam,8966,26
4417185,Praça Harumi Maeda,,Jardim Miriam,8966,26
4417186,Viela Dez,(Jardim Miriam),Jardim Miriam,8966,26
4417190,Rua João Moretti,,Jardim Miriam,8966,26
4417200,Rua Cirenaica,,Jardim Miriam,8966,26
4417210,Rua Capitão Azarias Vicente Rodrigues Ferreira,,Vila Elida,8966,26
4417220,Rua Gabão,,Jardim Miriam,8966,26
4417230,Avenida Assembléia,,Jardim Miriam,8966,26
4417240,Rua Delfim Guedes,,Jardim Miriam,8966,26
4417250,Rua Miguel Elias Zaiet,,Jardim Luso,8966,26
4417260,Rua Francisco de Alvarenga,,Jardim Miriam,8966,26
4417270,Rua Baltazar Gomes de Alarcão,,Jardim Miriam,8966,26
4419010,Avenida Pedro de Avos,,Jardim Miriam,8966,26
4419020,Rua Miguel Pinheiro de Azurara,,Jardim Miriam,8966,26
4419030,Rua Gabriel Alves,,Jardim Miriam,8966,26
4419040,Rua Jorge Lopes Alonso,,Jardim Miriam,8966,26
4419050,Rua Manuel Homem de Almeida,,Jardim Miriam,8966,26
4419060,Rua Rafael Adorno,,Jardim Miriam,8966,26
4419070,Rua Vitor Antônio,,Jardim Miriam,8966,26
4419080,Rua Amaro Álvares,,Jardim Miriam,8966,26
4419090,Avenida Brás de Abreu,,Jardim Miriam,8966,26
4419100,Rua Jorge de Aguiar,,Jardim Miriam,8966,26
4419120,Avenida Estevão de Albuquerque,,Jardim Miriam,8966,26
4419130,Rua Bernardo de Aguirre,,Jardim Miriam,8966,26
4419140,Praça Tito Pacheco,,Jardim Miriam,8966,26
4421000,Rua Oldegard Olsen Sapucaia,,Jardim Luso,8966,26
4421010,Rua Victório de Paiva,,Cidade Júlia,8966,26
4421020,Rua Maria Balades Correa,,Jardim Luso,8966,26
4421040,Rua Alcides Arguedas,,Jardim Luso,8966,26
4421050,Rua Professor Freitas Julião,,Jardim Luso,8966,26
4421060,Rua Capitão John Cordeiro e Silva,,Jardim Luso,8966,26
4421070,Rua Pascoal Valva,,Jardim Luso,8966,26
4421075,Praça Herculana Ribeira da Silva,,Jardim Luso,8966,26
4421080,Rua Maria Helena Barbosa Martins,,Cidade Júlia,8966,26
4421090,Rua Décio de Queiroz Telles,,Cidade Júlia,8966,26
4421100,Rua Herbert Maya de Vasconcellos,,Cidade Júlia,8966,26
4421110,Rua Oswaldo Carvalho Pinto,,Cidade Júlia,8966,26
4421120,Rua Ana Lopes Cintra,,Cidade Júlia,8966,26
4421130,Rua Olegário Paiva,,Jardim Luso,8966,26
4421140,Rua Ada,,Jardim Luso,8966,26
4421150,Rua Paschoal Grieco,,Cidade Júlia,8966,26
4421160,Rua José Maria Homem de Montes,,Jardim Luso,8966,26
4421170,Rua Amália,,Jardim Luso,8966,26
4421180,Avenida Francesco Maria Melani,,Jardim Luso,8966,26
4421190,Rua Antonieta,,Jardim Luso,8966,26
4421195,Viela Santa Catarina,,Jardim Luso,8966,26
4421200,Rua Elisabete,,Jardim Luso,8966,26
4421210,Rua Antônio do Amor Divino,,Jardim Luso,8966,26
4421220,Rua Maria Teresa,,Cidade Júlia,8966,26
4421225,Rua Gercino Gomes Da Silva,,Cidade Júlia,8966,26
4421230,Rua Bela Cintra,,Cidade Júlia,8966,26
4421235,Rua Jocimar Silveira,,Cidade Júlia,8966,26
4421236,Rua Bela Vista,,Cidade Júlia,8966,26
4421240,Rua Boa Esperança,,Cidade Júlia,8966,26
4423000,Avenida Senador Vitorino Freire,,Jardim Melo,8966,26
4423010,Rua Manuel Jesus Galvan,,Jardim Melo,8966,26
4423020,Rua Andréa Kalvo,,Jardim Melo,8966,26
4423030,Rua Júlio Herrera,,Jardim Melo,8966,26
4423040,Rua Marta Brunet,,Jardim Melo,8966,26
4423050,Rua Benarés,,Jardim Melo,8966,26
4423060,Rua Antônio Barbuglio,,Jardim Melo,8966,26
4423070,Rua Lorenzo Mavilis,,Jardim Melo,8966,26
4423080,Rua Asmara,,Jardim Melo,8966,26
4423090,Rua Ana Rosa de Miranda,,Jardim Melo,8966,26
4423100,Rua Pedro Pinto Cardoso,,Jardim Melo,8966,26
4423110,Rua Carlos Gonçalves Ferreira,,Jardim Melo,8966,26
4423120,Rua Olívia Maria Nogueira,,Jardim Melo,8966,26
4423130,Rua Ana Galhardo Meula,,Jardim Melo,8966,26
4424000,Avenida Ângelo Cristianini,- lado par,Cidade Júlia,8966,26
4424010,Avenida Ângelo Cristianini,- lado ímpar,Cidade Júlia,8966,26
4424013,Travessa Emília de Jesus Mazeti,,Cidade Júlia,8966,26
4424015,Travessa Luiz Mazeti,,Cidade Júlia,8966,26
4424017,Travessa Oswaldo Mazeti,,Cidade Júlia,8966,26
4424019,Travessa Manoel Teixeira de Oliveira,,Cidade Júlia,8966,26
4424030,Rua Luísa,,Cidade Júlia,8966,26
4424040,Rua Giuliana,,Cidade Júlia,8966,26
4424050,Rua Antônio Dias Adorno,,Cidade Júlia,8966,26
4424060,Rua Ermínia,,Cidade Júlia,8966,26
4424070,Rua Claudeli,,Cidade Júlia,8966,26
4424090,Rua Primo Fazzini,,Cidade Júlia,8966,26
4424100,Rua Adalberto,,Cidade Júlia,8966,26
4424110,Praça Paulo Klenau,,Cidade Júlia,8966,26
4424120,Avenida Doutor Torres Neto,,Cidade Júlia,8966,26
4425000,Rua Guaicuri,,Cidade Júlia,8966,26
4425005,Estrada do Bom Retiro,,Cidade Júlia,8966,26
4425010,Rua Estrela Solitária,,Cidade Júlia,8966,26
4425015,Rua Átila Girard,,Cidade Júlia,8966,26
4425020,Rua Navio Perdido,,Cidade Júlia,8966,26
4425025,Rua da Assembléia,,Cidade Júlia,8966,26
4425030,Rua Canto do Brasileiro,,Cidade Júlia,8966,26
4425035,Rua do Campo,,Cidade Júlia,8966,26
4425040,Rua Soneto Simples,,Cidade Júlia,8966,26
4425050,Rua Gisele,,Cidade Júlia,8966,26
4425060,Rua Aurora Livida,,Cidade Júlia,8966,26
4425070,Rua Ladainha do Mar,,Cidade Júlia,8966,26
4425080,Rua Mar Desconhecido,,Cidade Júlia,8966,26
4425090,Avenida Doutor Massau,,Cidade Júlia,8966,26
4425095,Viela Sete,,Cidade Júlia,8966,26
4425100,Rua Lírios Roxos,,Cidade Júlia,8966,26
4425110,Rua Babilônia,,Cidade Júlia,8966,26
4425120,Rua Nancy Larsen,,Guacuri,8966,26
4425125,Rua Lívio Amato,,Vila Guacuri,8966,26
4426000,Avenida Santo Afonso,,Jardim Miriam,8966,26
4426015,Travessa Boa Esperança,,Jardim Miriam,8966,26
4426020,Travessa Bauru,,Jardim Miriam,8966,26
4426030,Travessa Soneto à Lua,,Jardim Miriam,8966,26
4426040,Rua Zavuvus,,Jardim Miriam,8966,26
4426050,Rua Franco Capuana,,Jardim Miriam,8966,26
4426060,Rua Pampilho,,Vila Missionária,8966,26
4426070,Rua Brígida Banti,,Jardim Miriam,8966,26
4426080,Rua Coronel Isaías,,Jardim Miriam,8966,26
4426085,Travessa Coronel Isaías,,Cidade Júlia,8966,26
4426090,Rua Santa Julieta,,Jardim Miriam,8966,26
4426100,Rua Mimi,,Jardim Miriam,8966,26
4427000,Rua Desembargador Olavo Ferreira Prado,,Americanópolis,8966,26
4427005,Travessa Milenio,,Americanópolis,8966,26
4427010,Travessa Tarde no Recife,,Americanópolis,8966,26
4427015,Travessa Itaipé,,Americanópolis,8966,26
4427020,Rua Carlos Facchina,,Americanópolis,8966,26
4427021,Travessa Luciana,,Americanópolis,8966,26
4427022,Travessa Jupi,,Americanópolis,8966,26
4427023,Travessa João Paulo Rodrigues,,Americanópolis,8966,26
4427025,Travessa Barão de Mondim,,Americanópolis,8966,26
4427030,Rua Domenico Aníbal,,Americanópolis,8966,26
4427040,Travessa Elegia de Verão,,Americanópolis,8966,26
4427050,Rua Tufi Mattar,,Americanópolis,8966,26
4427060,Travessa Poeta Aprendiz,,Americanópolis,8966,26
4427070,Rua Giácomo Lauri-Volpi,,Americanópolis,8966,26
4428000,Avenida Yervant Kissajikian,- de 1602 ao fim - lado par,Vila Joaniza,8966,26
4428010,Avenida Yervant Kissajikian,- de 1601 ao fim - lado ímpar,Americanópolis,8966,26
4428020,Rua José Alves Fidalgo,,Americanópolis,8966,26
4428030,Rua Antônio Pedroso de Oliveira,,Americanópolis,8966,26
4428040,Rua Cleofonte Campanini,,Americanópolis,8966,26
4428050,Travessa Prece do Brasileiro,,Americanópolis,8966,26
4428060,Rua Brasil,,Americanópolis,8966,26
4428070,Rua Americanópolis,,Americanópolis,8966,26
4428075,Travessa Paraíso,,Americanópolis,8966,26
4428080,Travessa Renascimento,,Americanópolis,8966,26
4428090,Travessa Félix Frias,,Americanópolis,8966,26
4428100,Travessa Sonhador,,Americanópolis,8966,26
4428110,Rua Ernesto Nicolini,,Americanópolis,8966,26
4428115,Travessa Mendes,,Americanópolis,8966,26
4428130,Rua Galiano Masini,,Americanópolis,8966,26
4428140,Rua Santo Tognoli,,Americanópolis,8966,26
4428150,Rua Ponteios,,Americanópolis,8966,26
4428160,Rua Carlotta Marchisio,,Americanópolis,8966,26
4428170,Travessa Embalo da Canção,,Americanópolis,8966,26
4428180,Rua Árvore-de-Bálsamo,,Americanópolis,8966,26
4428970,Rua Brasil 170,,Americanópolis,8966,26
4428973,Avenida Yervant Kissajikian 1620,,Vila Joaniza,8966,26
4429000,Rua O Estado de São Paulo,,Americanópolis,8966,26
4429002,Travessa Última Hora,,Americanópolis,8966,26
4429003,Travessa Santo Antonino,,Americanópolis,8966,26
4429005,Travessa São Marcos Evangelista,,Americanópolis,8966,26
4429010,Rua Estanislau Moniusko,,Americanópolis,8966,26
4429020,Rua Píccolo,,Americanópolis,8966,26
4429030,Rua Fanfula,,Americanópolis,8966,26
4429033,Travessa Doutor Ângelo Roselli,,Americanópolis,8966,26
4429035,Travessa Presidente Isaías Medina,,Americanópolis,8966,26
4429040,Travessa Willian Bell,,Americanópolis,8966,26
4429050,Rua Vittório Gui,,Americanópolis,8966,26
4429060,Rua Estampa Esportiva,,Americanópolis,8966,26
4429065,Travessa Primeira Estampa Esportiva,,Americanópolis,8966,26
4429070,Rua Susana Adams,,Americanópolis,8966,26
4429080,Travessa Maria de Lourdes Borges Ribeiro,,Americanópolis,8966,26
4429090,Travessa Manuel Palau,,Americanópolis,8966,26
4429100,Travessa Afonso Leroy,,Americanópolis,8966,26
4429110,Travessa Particular Estampa Esportiva,,Americanópolis,8966,26
4429120,Travessa Marco Cavazzoni,,Americanópolis,8966,26
4429130,Rua Folha da Noite,,Americanópolis,8966,26
4429135,Travessa Folha da Noite,,Americanópolis,8966,26
4429140,Rua do Jornal do Comércio,,Americanópolis,8966,26
4429160,Rua Clara Dux,,Americanópolis,8966,26
4429170,Travessa Antônio Trólio,,Americanópolis,8966,26
4429180,Travessa José Ravelo,,Americanópolis,8966,26
4429190,Rua Eidé Morena,,Americanópolis,8966,26
4429200,Rua Professor João de Aguiar Pupo,,Americanópolis,8966,26
4429205,Travessa Bolívia,,Americanópolis,8966,26
4429210,Rua Jean Gabriel Villin,,Americanópolis,8966,26
4429220,Rua Rodolpho Brandão,,Americanópolis,8966,26
4429225,Travessa Rodolpho Brandão,,Americanópolis,8966,26
